chrom	start	end	Tregs-NK	Tregs-Naive CD4 T	Tregs-Naive CD8 T	Tregs-CD4 TCM	Tregs-CD8 TCM	Tregs-CD8 TEMRA	Tregs-CD4 TEM	Tregs-CD8 TEM	Minimum delta	Maximum delta	Average delta	(Minimum delta+Average delta)/2
chr14	77121876	77121878	0.6036666666666668	0.6456666666666666	0.643	0.4525	0.4535	0.452	0.3725	0.4190000000000001	0.3725	0.6456666666666666	0.5052291666666667	0.43886458333333334
chr13	77001917	77001919	0.521	0.5286666666666667	0.5416666666666666	0.365	0.5089999999999999	0.5734999999999999	0.507	0.556	0.365	0.5734999999999999	0.5127291666666667	0.43886458333333334
chr12	121534296	121534298	0.509	0.5753333333333334	0.5183333333333334	0.496	0.38	0.5469999999999999	0.4490000000000001	0.5045	0.38	0.5753333333333334	0.4973958333333334	0.4386979166666667
chr10	6037134	6037136	0.6774999999999999	0.5281666666666666	0.6135	0.3035	0.71	0.7284999999999999	0.3005	0.753	0.3005	0.753	0.5768333333333333	0.43866666666666665
chr1	239663119	239663121	0.8246666666666665	0.643	0.6723333333333333	0.2975	0.619	0.7995	0.28	0.6425	0.28	0.8246666666666665	0.5973125	0.43865625
chr11	72414633	72414635	0.6371666666666667	0.4588333333333333	0.6721666666666666	0.3765	0.5734999999999999	0.5880000000000001	0.3469999999999999	0.589	0.3469999999999999	0.6721666666666666	0.5302708333333334	0.4386354166666666
chr12	65182567	65182569	0.7833333333333332	0.971	0.8170000000000001	0.29500000000000004	0.2425	0.627	0.691	0.6509999999999999	0.2425	0.971	0.6347291666666667	0.43861458333333336
chr6	154241191	154241193	0.765	0.6051666666666667	0.6775	0.4079999999999999	0.602	0.33399999999999996	0.3434999999999999	0.6105	0.33399999999999996	0.765	0.5432083333333333	0.43860416666666663
chr7	48581621	48581623	0.4115	0.5115000000000001	0.4801666666666666	0.5095	0.465	0.4744999999999999	0.4290000000000001	0.444	0.4115	0.5115000000000001	0.4656458333333333	0.43857291666666665
chr1	12174466	12174468	0.457	0.607	0.5926666666666666	0.496	0.4995000000000001	0.383	0.4305	0.487	0.383	0.607	0.4940833333333334	0.4385416666666667
chr13	75385543	75385545	0.6546666666666667	0.6073333333333333	0.6416666666666666	0.317	0.5069999999999999	0.6335	0.4920000000000001	0.627	0.317	0.6546666666666667	0.5600208333333333	0.4385104166666667
chr7	55472982	55472984	0.5735	0.5735	0.4038333333333334	0.4305	0.39	0.479	0.541	0.5045000000000001	0.39	0.5735	0.4869791666666667	0.4384895833333333
chr10	17656109	17656111	0.3971666666666667	0.8331666666666666	0.9008333333333332	0.3035	0.25949999999999995	0.9285	0.5785	0.737	0.25949999999999995	0.9285	0.6172708333333333	0.43838541666666664
chr12	102197498	102197500	0.7965	0.7765	0.7688333333333334	0.35600000000000004	0.43200000000000005	0.6715	0.30600000000000005	0.4585	0.30600000000000005	0.7965	0.5707291666666666	0.43836458333333334
chr4	105216411	105216413	0.8743333333333333	0.8640000000000001	0.8013333333333335	0.263	0.406	0.6895	0.4665	0.545	0.263	0.8743333333333333	0.6137083333333333	0.43835416666666666
chr7	55473136	55473138	0.5338333333333334	0.4861666666666666	0.4258333333333333	0.5115	0.3875000000000001	0.5485000000000001	0.4895000000000001	0.5305	0.3875000000000001	0.5485000000000001	0.4891666666666667	0.4383333333333334
chr8	123272253	123272255	0.7883333333333332	0.7759999999999999	0.8026666666666666	0.325	0.47100000000000003	0.4435	0.35700000000000004	0.4495000000000001	0.325	0.8026666666666666	0.5516250000000001	0.4383125000000001
chr14	102871553	102871555	0.7891666666666668	0.7795	0.8131666666666668	0.3125	0.5405	0.5730000000000001	0.3420000000000001	0.363	0.3125	0.8131666666666668	0.5641041666666666	0.4383020833333333
chr14	45113664	45113666	0.6746666666666666	0.5346666666666667	0.6673333333333334	0.3665000000000001	0.4400000000000001	0.494	0.399	0.5035000000000001	0.3665000000000001	0.6746666666666666	0.5099583333333334	0.4382291666666668
chr4	102041450	102041452	0.525	0.5873333333333334	0.5156666666666666	0.4119999999999999	0.3945000000000001	0.482	0.4405	0.4970000000000001	0.3945000000000001	0.5873333333333334	0.48175	0.43812500000000004
chr3	47031187	47031189	0.647	0.365	0.4775	0.4775	0.49	0.7505	0.35750000000000004	0.5845	0.35750000000000004	0.7505	0.5186875	0.43809375
chr10	92267784	92267786	0.7073333333333334	0.7493333333333332	0.7653333333333332	0.4094999999999999	0.3974999999999999	0.3529999999999999	0.3875	0.416	0.3529999999999999	0.7653333333333332	0.5231874999999999	0.43809374999999995
chr5	95080545	95080547	0.5836666666666666	0.6769999999999999	0.4176666666666666	0.4	0.4275	0.4735	0.4025	0.4275	0.4	0.6769999999999999	0.4761666666666666	0.4380833333333333
chr5	74847985	74847987	0.5443333333333333	0.6823333333333335	0.5573333333333335	0.3725	0.5435000000000001	0.6245	0.35000000000000003	0.534	0.35000000000000003	0.6823333333333335	0.5260625000000001	0.4380312500000001
chr7	37402347	37402349	0.485	0.4314999999999999	0.44566666666666666	0.462	0.4545	0.472	0.45	0.4229999999999999	0.4229999999999999	0.485	0.4529583333333334	0.43797916666666664
chr8	42006419	42006421	0.5129999999999999	0.40366666666666656	0.5129999999999999	0.4475000000000001	0.4819999999999999	0.4940000000000001	0.4425	0.4819999999999999	0.40366666666666656	0.5129999999999999	0.4722083333333333	0.4379374999999999
chr14	68723966	68723968	0.45033333333333336	0.5223333333333334	0.5876666666666667	0.393	0.523	0.467	0.4885000000000001	0.431	0.393	0.5876666666666667	0.4828541666666667	0.43792708333333336
chr20	33843769	33843771	0.4749999999999999	0.4946666666666666	0.4866666666666666	0.518	0.5085000000000002	0.5865	0.3705	0.603	0.3705	0.603	0.5053541666666667	0.4379270833333333
chr2	213114341	213114343	0.6666666666666666	0.75	0.75	0.4635	0.375	0.5	0.6875	0.3125	0.3125	0.75	0.5631458333333333	0.4378229166666667
chr8	125340114	125340116	0.7233333333333334	0.7386666666666666	0.7536666666666667	0.3675	0.7184999999999999	0.3325	0.342	0.3690000000000001	0.3325	0.7536666666666667	0.5431458333333333	0.4378229166666667
chr2	32442380	32442382	0.5211666666666668	0.5035	0.5545	0.385	0.457	0.534	0.43200000000000005	0.5379999999999999	0.385	0.5545	0.4906458333333333	0.4378229166666666
chr11	17145864	17145866	0.5211666666666667	0.5965	0.5678333333333334	0.41600000000000015	0.384	0.573	0.3835000000000001	0.494	0.3835000000000001	0.5965	0.49200000000000005	0.4377500000000001
chr13	49666705	49666707	0.8204999999999999	0.7093333333333334	0.225	0.8220000000000001	0.745	0.281	0.85	0.7499999999999999	0.225	0.85	0.6503541666666667	0.4376770833333333
chr10	69842384	69842386	0.8476666666666667	0.7433333333333334	0.7566666666666668	0.5405000000000001	0.5810000000000001	0.7145	0.2535000000000001	0.537	0.2535000000000001	0.8476666666666667	0.6217708333333334	0.4376354166666667
chr9	37561992	37561994	0.5175000000000001	0.5385000000000001	0.5195000000000001	0.385	0.4860000000000001	0.531	0.4940000000000001	0.4505	0.385	0.5385000000000001	0.4902500000000001	0.43762500000000004
chr17	62008682	62008684	0.8170000000000001	0.6866666666666666	0.895	0.35700000000000004	0.3355	0.41600000000000004	0.335	0.478	0.335	0.895	0.5400208333333334	0.4375104166666667
chr9	93615187	93615189	0.369	0.5660000000000001	0.484	0.625	0.4270000000000001	0.4080000000000001	0.603	0.5660000000000001	0.369	0.625	0.506	0.4375
chr2	134170255	134170257	0.7706666666666666	0.7413333333333332	0.7463333333333333	0.376	0.328	0.4635	0.429	0.52	0.328	0.7706666666666666	0.5468541666666665	0.43742708333333324
chr15	101010444	101010446	0.736	0.7046666666666668	0.7580000000000001	0.30900000000000005	0.5020000000000001	0.7165	0.29500000000000004	0.6175	0.29500000000000004	0.7580000000000001	0.5798333333333334	0.43741666666666673
chr17	63932636	63932638	0.39866666666666656	0.4796666666666666	0.6046666666666667	0.35000000000000003	0.5920000000000001	0.6609999999999999	0.4905	0.621	0.35000000000000003	0.6609999999999999	0.5246875	0.43734375000000003
chr2	213134846	213134848	0.629	0.6505	0.633	0.722	0.6865	0.29300000000000004	0.4504999999999999	0.5875	0.29300000000000004	0.722	0.5815000000000001	0.4372500000000001
chr7	22732060	22732062	0.669	0.769	0.769	0.5255	0.519	0.3250000000000001	0.547	0.3190000000000001	0.3190000000000001	0.769	0.5553125000000001	0.43715625000000014
chr17	83003758	83003760	0.5	0.4286666666666665	0.4583333333333334	0.4645	0.4615	0.5	0.409	0.5	0.409	0.5	0.46525	0.437125
chr7	121885429	121885431	0.5790000000000001	0.5996666666666667	0.5475	0.4490000000000001	0.4715	0.3855	0.42200000000000004	0.4545	0.3855	0.5996666666666667	0.4885833333333334	0.4370416666666667
chr8	140272012	140272014	0.2870000000000001	0.6335	0.6240000000000001	0.6775	0.6579999999999999	0.5109999999999999	0.6809999999999999	0.6245	0.2870000000000001	0.6809999999999999	0.5870625	0.4370312500000001
chr16	20874305	20874307	0.8976666666666667	0.8796666666666667	0.9616666666666666	0.262	0.4035	0.625	0.337	0.5295	0.262	0.9616666666666666	0.612	0.437
chrX	49261865	49261867	0.4636666666666666	0.4136666666666667	0.4736666666666666	0.4195	0.502	0.4535	0.4630000000000001	0.4925	0.4136666666666667	0.502	0.4601875	0.43692708333333335
chr2	27391877	27391879	0.4116666666666666	0.6533333333333333	0.6825000000000001	0.3375	0.496	0.6014999999999999	0.5595000000000001	0.5479999999999999	0.3375	0.6825000000000001	0.53625	0.436875
chr21	18008281	18008283	0.867	0.867	0.867	0.334	0.867	0.636	0.28400000000000003	0.252	0.252	0.867	0.6217499999999999	0.43687499999999996
chr1	25710927	25710929	0.5566666666666666	0.4953333333333333	0.3943333333333333	0.5235000000000001	0.4850000000000001	0.4175	0.4764999999999999	0.486	0.3943333333333333	0.5566666666666666	0.4793541666666666	0.43684375
chr12	81486056	81486058	0.44	0.8	0.5559999999999998	0.467	0.5725	0.365	0.5265	0.3625	0.3625	0.8	0.5111875	0.43684375
chr12	24253518	24253520	0.6609999999999999	0.8540000000000001	0.7429999999999999	0.31499999999999995	0.5875	0.529	0.35950000000000004	0.4205	0.31499999999999995	0.8540000000000001	0.5586874999999999	0.4368437499999999
chrX	110273277	110273279	0.7303333333333334	0.4970000000000001	0.5403333333333333	0.5670000000000001	0.4285000000000001	0.404	0.3620000000000001	0.5640000000000001	0.3620000000000001	0.7303333333333334	0.5116458333333334	0.4368229166666667
chr1	12128432	12128434	0.4413333333333333	0.4876666666666666	0.4733333333333333	0.4199999999999999	0.4504999999999999	0.479	0.428	0.4490000000000001	0.4199999999999999	0.4876666666666666	0.4536041666666666	0.43680208333333326
chr13	24152942	24152944	0.4270000000000001	0.46	0.516	0.411	0.52	0.493	0.4625	0.411	0.411	0.52	0.4625625	0.43678125
chr6	150898414	150898416	0.4755	0.4788333333333332	0.4775	0.392	0.4720000000000001	0.574	0.4155000000000001	0.5670000000000001	0.392	0.574	0.4815416666666667	0.43677083333333333
chr2	42193674	42193676	0.7706666666666666	0.747	0.8546666666666666	0.297	0.5469999999999999	0.447	0.452	0.4970000000000001	0.297	0.8546666666666666	0.5765416666666666	0.43677083333333333
chr9	132034753	132034755	0.5504999999999999	0.6165	0.6071666666666666	0.3835	0.481	0.46399999999999997	0.4025	0.413	0.3835	0.6165	0.4897708333333333	0.43663541666666666
chr20	59157393	59157395	0.8796666666666668	0.6943333333333335	0.8883333333333334	0.238	0.4084999999999999	0.7825	0.4254999999999999	0.7649999999999999	0.238	0.8883333333333334	0.6352291666666666	0.4366145833333333
chr11	47798029	47798031	0.645	0.6193333333333334	0.5409999999999999	0.4965	0.34950000000000003	0.5680000000000001	0.384	0.5860000000000001	0.34950000000000003	0.645	0.5236666666666667	0.4365833333333334
chr1	12203814	12203816	0.5385	0.5025	0.4855	0.406	0.4189999999999999	0.4874999999999999	0.4695	0.428	0.406	0.5385	0.4670625	0.43653125000000004
chr7	137334753	137334755	0.7673333333333333	0.55	0.733	0.6459999999999999	0.545	0.613	0.52	0.29	0.29	0.7673333333333333	0.5830416666666667	0.43652083333333336
chr22	39151878	39151880	0.6785000000000001	0.6565000000000001	0.8785000000000001	0.431	0.34600000000000003	0.605	0.34600000000000003	0.338	0.338	0.8785000000000001	0.5349375000000001	0.43646875000000007
chr12	50210465	50210467	0.655	0.405	0.5436666666666667	0.34700000000000003	0.4305000000000001	0.7030000000000001	0.5249999999999999	0.5974999999999999	0.34700000000000003	0.7030000000000001	0.5258333333333334	0.4364166666666667
chr5	77719147	77719149	0.3633333333333333	0.763	0.7136666666666666	0.5655	0.6890000000000001	0.4205000000000001	0.4704999999999999	0.333	0.333	0.763	0.5398125	0.43640625
chr5	161851358	161851360	0.389	0.7889999999999999	0.7473333333333334	0.334	0.7889999999999999	0.3479999999999999	0.4889999999999999	0.425	0.334	0.7889999999999999	0.5387916666666666	0.4363958333333333
chr1	113797756	113797758	0.5385	0.6068333333333333	0.6051666666666666	0.4460000000000001	0.447	0.602	0.35200000000000004	0.5685	0.35200000000000004	0.6068333333333333	0.5207499999999999	0.43637499999999996
chr6	143647122	143647124	0.377	0.5770000000000001	0.5770000000000001	0.447	0.486	0.5	0.4935	0.508	0.377	0.5770000000000001	0.4956875000000001	0.43634375000000003
chr22	31174095	31174097	0.7396666666666667	0.7464999999999999	0.6633333333333333	0.4395	0.32	0.5800000000000001	0.4539999999999999	0.4775	0.32	0.7464999999999999	0.5525624999999998	0.43628124999999995
chr13	48043785	48043787	0.6381666666666667	0.5635	0.6175	0.342	0.5870000000000001	0.5674999999999999	0.4205000000000001	0.5065	0.342	0.6381666666666667	0.5303333333333333	0.4361666666666667
chr3	129481932	129481934	0.7511666666666666	0.4338333333333333	0.7455	0.279	0.705	0.726	0.3645	0.7414999999999999	0.279	0.7511666666666666	0.5933125	0.43615625
chr18	2683465	2683467	0.7193333333333334	0.6103333333333334	0.7713333333333332	0.37	0.584	0.44	0.3285	0.5265	0.3285	0.7713333333333332	0.54375	0.436125
chr19	2000247	2000249	0.7321666666666667	0.7604999999999998	0.7571666666666667	0.3125	0.4165000000000001	0.6255	0.3260000000000001	0.5475	0.3125	0.7604999999999998	0.5597291666666666	0.4361145833333333
chr6	166541623	166541625	0.6928333333333334	0.7038333333333332	0.7135	0.4045	0.5035	0.425	0.341	0.4655	0.341	0.7135	0.5312083333333333	0.4361041666666666
chr2	213020462	213020464	0.4905000000000002	0.4688333333333333	0.4751666666666667	0.4205	0.4265	0.467	0.4265	0.4385	0.4205	0.4905000000000002	0.4516875	0.43609375
chr15	41799214	41799216	0.5759999999999998	0.6253333333333334	0.5746666666666667	0.5325000000000001	0.3720000000000001	0.4785	0.441	0.401	0.3720000000000001	0.6253333333333334	0.5001249999999999	0.4360625
chr14	72620865	72620867	0.5121666666666667	0.4835	0.534	0.389	0.5090000000000001	0.5145	0.4684999999999999	0.4540000000000001	0.389	0.534	0.4830833333333334	0.4360416666666667
chr12	56023089	56023091	0.4933333333333333	0.509	0.4843333333333334	0.4065	0.4585	0.4385	0.462	0.4725	0.4065	0.509	0.4655833333333334	0.43604166666666666
chr14	69745798	69745800	0.5429999999999999	0.5710000000000001	0.5710000000000001	0.5325	0.48	0.3710000000000001	0.446	0.494	0.3710000000000001	0.5710000000000001	0.5010625000000001	0.4360312500000001
chr6	166942687	166942689	0.5840000000000001	0.3626666666666665	0.6609999999999999	0.3880000000000001	0.412	0.6059999999999999	0.4330000000000001	0.627	0.3626666666666665	0.6609999999999999	0.5092083333333334	0.4359375
chr21	31178374	31178376	0.7709999999999999	0.795	0.8013333333333335	0.241	0.2795	0.7709999999999999	0.6559999999999999	0.732	0.241	0.8013333333333335	0.6308541666666667	0.43592708333333335
chr2	101150024	101150026	0.428	0.5256666666666665	0.4916666666666666	0.3935	0.502	0.4955	0.454	0.5365	0.3935	0.5365	0.4783541666666666	0.4359270833333333
chr3	71461471	71461473	0.6601666666666667	0.6005000000000001	0.6635	0.4505	0.34600000000000003	0.5640000000000001	0.4075	0.514	0.34600000000000003	0.6635	0.5257708333333334	0.4358854166666667
chr4	40909830	40909832	0.6751666666666666	0.5784999999999999	0.6895	0.3325	0.4125000000000001	0.5645	0.4824999999999999	0.5775	0.3325	0.6895	0.5390833333333332	0.43579166666666663
chr2	106159302	106159304	0.5893333333333334	0.6190000000000001	0.5366666666666667	0.34299999999999997	0.5305	0.6165	0.479	0.5135000000000001	0.34299999999999997	0.6190000000000001	0.5284375000000001	0.43571875000000004
chr14	45114286	45114288	0.8066666666666665	0.476	0.6333333333333334	0.354	0.37	0.5314999999999999	0.462	0.5055000000000001	0.354	0.8066666666666665	0.517375	0.4356875
chr18	13377754	13377756	0.7431666666666666	0.6971666666666668	0.7708333333333334	0.28	0.4625	0.7775000000000001	0.30400000000000005	0.6955	0.28	0.7775000000000001	0.5913333333333334	0.4356666666666667
chr2	213014408	213014410	0.5320000000000001	0.5423333333333333	0.5546666666666666	0.391	0.4365000000000001	0.4925000000000001	0.42000000000000015	0.4705000000000002	0.391	0.5546666666666666	0.4799375000000001	0.43546875000000007
chrX	110303373	110303375	0.59	0.625	0.5139999999999999	0.4445	0.358	0.4375	0.625	0.5095000000000001	0.358	0.625	0.5129375	0.43546875
chr3	195183449	195183451	0.7816666666666666	0.8083333333333332	0.8126666666666665	0.331	0.27	0.7994999999999999	0.3755	0.6279999999999999	0.27	0.8126666666666665	0.6008333333333332	0.4354166666666666
chr10	7570352	7570354	0.5306666666666666	0.5486666666666667	0.5616666666666668	0.4315	0.4275	0.4970000000000001	0.393	0.431	0.393	0.5616666666666668	0.477625	0.4353125
chr21	31178406	31178408	0.7621666666666667	0.7725	0.7561666666666667	0.245	0.3975	0.7725	0.5485	0.7505000000000001	0.245	0.7725	0.6256041666666666	0.4353020833333333
chr7	8142351	8142353	0.6333333333333333	0.6013333333333333	0.6506666666666667	0.29	0.6359999999999999	0.6629999999999999	0.518	0.6525000000000001	0.29	0.6629999999999999	0.5806041666666666	0.4353020833333333
chr13	75300133	75300135	0.8333333333333333	0.6910000000000001	0.8426666666666667	0.331	0.757	0.445	0.3025	0.342	0.3025	0.8426666666666667	0.5680624999999999	0.43528124999999995
chr10	63355390	63355392	0.6983333333333334	0.4590000000000001	0.6990000000000001	0.501	0.4155	0.401	0.43799999999999994	0.3725000000000001	0.3725000000000001	0.6990000000000001	0.4980416666666667	0.4352708333333334
chr2	213130440	213130442	0.495	0.4253333333333333	0.5233333333333332	0.396	0.5435000000000001	0.4739999999999999	0.4875	0.4505000000000001	0.396	0.5435000000000001	0.4743958333333334	0.43519791666666674
chr10	17660476	17660478	0.4286666666666665	0.4610000000000001	0.4610000000000001	0.4455000000000001	0.4610000000000001	0.4400000000000001	0.4445000000000001	0.4245000000000001	0.4245000000000001	0.4610000000000001	0.4457708333333333	0.43513541666666666
chr17	3642063	3642065	0.4265	0.544	0.4575	0.478	0.518	0.4069999999999999	0.396	0.5670000000000001	0.396	0.5670000000000001	0.47425	0.435125
chr5	75112150	75112152	0.7503333333333335	0.27899999999999997	0.6886666666666665	0.4705	0.6539999999999999	0.7444999999999999	0.4405	0.7024999999999999	0.27899999999999997	0.7503333333333335	0.5912499999999999	0.435125
